Deadly Little Lies (Touch #2), 4.02, 11479
Lily's Crossing, 3.87, 7641
Splitterherz (Splitterherz #1), 3.56, 1660
Ozma of Oz (Oz #3), 3.96, 17530
A Song for Summer, 3.80, 5542
The Lion in Winter, 4.22, 8631
معالم في الطريق, 3.96, 4230
The Loop, 3.90, 9465
صديقي الله, 3.76, 3186
Conqueror (Conqueror #5), 4.41, 7056
You Don't Have to Say You Love Me, 3.97, 14238
Finding June (June #1), 3.73, 392
The Chronicles of Chrestomanci Vol. 1 (Chrestomanci #1-2), 4.22, 12789
The Gift of Rain, 4.20, 8474
مخطوطة بن إسحاق: مدينة الموتى, 3.76, 8838
Jip en Janneke, 4.14, 2482
The Farm, 3.54, 17809
Wesley the Owl: The Remarkable Love Story of an Owl and His Girl, 4.08, 7876
Book of Mormon Doctrine and Covenants Pearl of Great Price, 4.35, 23557
Unmade (The Lynburn Legacy #3), 3.89, 6799
Scarlet (The Lunar Chronicles #2), 4.30, 221995
Captive Prince: Volume Two (Captive Prince #2), 4.50, 23639
Extraordinary Means, 3.99, 11437
Did I Mention I Love You? (The DIMILY Trilogy #1), 3.92, 10011
Quantum Roots II: Worm Holes, 4.05, 138
The Saving Graces, 3.78, 14447
A Song for Arbonne, 4.19, 10932
Betsy and Joe (Betsy-Tacy #8), 4.30, 4178
ماذا خسر العالم بانحطاط المسلمين, 4.13, 3769
Revelation (Matthew Shardlake #4), 4.32, 14713
I Heard the Owl Call My Name, 3.92, 4815
The Years of Rice and Salt, 3.72, 8731
SilverFin (Young Bond #1), 3.80, 11148
How to Marry a Millionaire Vampire (Love at Stake #1), 3.85, 30188
Fablehaven: The Complete Series Boxed Set (Fablehaven #1-5), 4.58, 6048
The Inside Story (The Sisters Grimm #8), 4.29, 11230
Noah (Nightwalkers #5), 4.22, 10410
Moon Sworn (Riley Jenson Guardian #9), 4.33, 11691
Birds of America, 4.12, 11881
Traitor's Moon (Nightrunner #3), 4.10, 8466
Starlighter (Dragons of Starlight #1), 3.79, 1971
The Damage Done: Twelve Years of Hell in a Bangkok Prison, 4.05, 3108
The Time of Our Singing, 4.23, 2080
The Strip (The Big Bad Wolf #2), 3.94, 3673
The Way We Fall (Fallen World #1), 3.68, 7025
The Golden Torc (Saga of the Pliocene Exile #2), 4.10, 5652
Forever Mine (The Moreno Brothers #1), 3.88, 22503
Winnetou I: Kepala Suku Apache, 4.14, 3339
The Masque of the Red Death, 4.09, 20857
La corte de los espejos (La corte de los espejos #1), 4.12, 466
Dance Upon the Air (Three Sisters Island #1), 4.20, 55514
جزء از کل, 4.07, 10814
Tao Te Ching, 4.32, 82866
Quantum Roots, 4.18, 135
Positioning: The Battle for Your Mind: How to Be Seen and Heard in the Overcrowded Marketplace, 4.06, 10686
What Do People Do All Day?, 4.24, 10742
A Gathering of Gargoyles (Darkangel Trilogy #2), 4.10, 4068
Falling Man, 3.20, 10638
Family (Firstborn #4), 4.40, 7807
The Chosen (Night World #5), 4.12, 4626
Every Now & Then (9/11 #3), 4.33, 4252
Twilight Falling (Forgotten Realms: Erevis Cale #1), 4.15, 1659
بداية ونهاية, 4.05, 4988
The White Album, 4.19, 9464
Venom (Elemental Assassin #3), 4.16, 19195
Cordelia's Honor (Vorkosigan Omnibus #1), 4.37, 10934
Intervention (Intervention #1-2), 4.22, 2427
Dibs in Search of Self, 4.14, 9361
The Madness of Lord Ian Mackenzie (Mackenzies & McBrides #1), 4.07, 22833
Momente şi schiţe, 4.13, 3760
I Am Ozzy, 4.05, 18329
Turtle Moon, 3.81, 7895
The Heat (The Big Bad Wolf #1), 3.78, 4826
The Loners (Quarantine #1), 3.90, 6331
The Nonborn King (Saga of the Pliocene Exile #3), 4.16, 4446
Great House, 3.46, 15266
Creed (Unfinished Hero #2), 4.17, 29465
King's Dragon (Crown of Stars #1), 3.78, 7634
The Rotters' Club, 3.95, 7605
The Runaway Queen (The Bane Chronicles #2), 3.75, 13587
No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden, 3.96, 38670
The Hen Who Dreamed She Could Fly, 3.98, 6927
Reawakened (Once Upon a Time #1), 3.86, 1680
The Eye of Minds (The Mortality Doctrine #1), 3.86, 27744
The New Bill James Historical Baseball Abstract, 4.26, 4616
Preacher Volume 1: Gone to Texas, 4.16, 53851
Je reviens te chercher, 3.87, 3201
Reborn (Shadow Falls: After Dark #1), 4.37, 5851
Will Grayson Will Grayson, 3.83, 263763
Belzhar, 3.47, 11928
Torture to Her Soul (Monster in His Eyes #2), 4.22, 14083
In the Middle of Somewhere (Middle of Somewhere #1), 4.20, 5091
The Rosie Project, 4.01, 317096
Will You Please Be Quiet Please?, 4.29, 10858
Found (Firstborn #3), 4.42, 8450
The Snow Leopard, 4.12, 9855
The Star of Kazan, 3.98, 6364
Honest Illusions, 3.99, 12887
The London Eye Mystery, 3.80, 9046
Artemis Fowl Collection (Artemis Fowl #1-7), 4.39, 2618
To Sir With Love, 4.15, 10125
Black Sun Rising (The Coldfire Trilogy #1), 3.93, 15570
Annabel Lee, 4.35, 6331
في صالون العقاد كانت لنا أيام, 4.07, 2458
Tuesdays at the Castle (Castle Glower #1), 4.08, 13503
The Earth My Butt and Other Big Round Things, 3.77, 22580
Simple Perfection (Rosemary Beach #6; Perfection #2), 4.25, 37578
تلبيس إبليس, 4.11, 749
Corpalism, 3.40, 278
The Street Sweeper, 4.13, 3361
The Girl Who Was Supposed to Die, really liked it 4.00, 6599
The White Lioness (Kurt Wallander #3), 3.84, 14099
Fail-Safe, 4.14, 4507
No Mercy (Mercy #2), 4.33, 788
The Fever Code (The Maze Runner #0.6), 4.13, 13632
Harry Potter and the Half-Blood Prince (Harry Potter #6), 4.54, 1833141
The Great Railway Bazaar, 3.91, 13409
In an Antique Land: History in the Guise of a Traveler's Tale, 3.82, 2253
I Wish Someone Were Waiting for Me Somewhere, 3.57, 7567
Something Happened, 3.51, 6120
Last Call (Fault Lines #1), 4.08, 5209
A Night in the Lonesome October, 4.22, 5036
The Sandman: The Dream Hunters, 4.38, 16417
The White Plague, 3.71, 5051
Romance of the Three Kingdoms Vol. 2, 4.35, 847
Independence Hall (I Q #1), 4.05, 7046
Web of Lies (Elemental Assassin #2), 4.10, 18990
Tales of Pirx the Pilot, 4.09, 3993
American Assassin (Mitch Rapp #1), 4.24, 53806
Lessons from a Dead Girl, 3.84, 6553
Koning van Katoren (Katoren #1), 4.07, 5355
And the Ass Saw the Angel, 3.87, 7558
Beautiful Losers, 3.64, 4891
Tree of Smoke, 3.57, 8175
A Man Lay Dead (Roderick Alleyn #1), 3.83, 8444
The Saint (The Original Sinners #5), 4.59, 5722
Back to You, 4.03, 15257
The Dark God's Bride (The Dark God's Bride #2), 4.04, 737
Claimed (Dark Protectors #2), 4.21, 6522
Unbeautifully (Undeniable #2), 4.37, 29163
Barney's Version, 4.14, 7741
Pavilion of Women: A Novel of Life in the Women's Quarters, 4.12, 9807
The Journeys of Socrates (Peaceful Warrior Saga), 4.30, 2398
In One Person, 3.66, 21935
David and Goliath: Underdogs Misfits and the Art of Battling Giants, 3.90, 105678
Moon Called (Mercy Thompson #1), 4.18, 139420
All Our Yesterdays, 4.05, 18659
The Pandarus File, 4.18, 118
Princess in Pink (The Princess Diaries #5), 3.69, 29957
Possessing the Secret of Joy, 4.06, 12744
The Number of the Beast, 3.61, 10642
Last Christmas (Private #0.6), 4.03, 4178
The Apprenticeship of Duddy Kravitz, 3.71, 6749
The Judas Strain (Sigma Force #4), 4.15, 23720
Betsy's Wedding (Betsy-Tacy #10), 4.31, 3900
The Roar (The Roar #1), 4.06, 8133
She Said Yes: The Unlikely Martyrdom of Cassie Bernall, 3.90, 12873
The Bastard (Kent Family Chronicles #1), 4.10, 19535
Things Hoped For (Things #2), 3.85, 3529
Wish You Were Dead (Thrillogy #1), 3.84, 3423
The Sandman: King of Dreams, 4.61, 11740
Hangman's Curse (Veritas Project #1), 3.90, 7702
Uglies The Collector's Set (Uglies #1-4), 4.22, 7382
Make Lemonade (Make Lemonade #1), 3.64, 8797
Tropic of Capricorn, 3.85, 13770
Whispers of the Dead (David Hunter #3), 4.05, 6515
Look Again, 3.85, 34859
The Crystal World, 3.64, 2877
This Same Earth (Elemental Mysteries #2), 4.24, 12816
What Was She Thinking? [Notes on a Scandal], 3.69, 15651
His Last Bow: 8 Stories (Sherlock Holmes #8), 4.28, 24146
Breathing Underwater (Breathing Underwater #1), 3.90, 6989
Arsenic and Old Lace, 4.14, 21290
O Codex 632, 3.50, 3864
Damned (Damned #1), 3.38, 39306
The Edible Woman, 3.67, 23782
Skybreaker (Matt Cruse #2), 4.24, 9981
Blue Diary, 3.55, 6264
The Dark God's Bride (The Dark God's Bride #1), 3.68, 1225
The Rocker That Needs Me (The Rocker #3), 4.30, 10373
Savages, 3.84, 13542
My Soul to Lose (Soul Screamers #0.5), 3.80, 8891
Growth of the Soil, 4.24, 5452
Gabriela Clavo y Canela, 4.10, 4811
Maktub, 3.40, 9032
Trigger Warning: Short Fictions and Disturbances, 3.93, 38124
Musicophilia: Tales of Music and the Brain, 3.89, 42837
Let the Wind Rise (Sky Fall #3), 4.12, 946
Dogsong, 3.64, 4864
Gorski vijenac, 3.83, 1660
The Shadow in the North (Sally Lockhart #2), 3.83, 11237
The Upstairs Room, 3.86, 9151
An Ice Cold Grave (Harper Connelly #3), 3.95, 29309
Solomon Gursky Was Here, 3.96, 2304
Slam, 3.27, 20511
Shade (Shade #1), 3.87, 12955
Living with the Dead (Women of the Otherworld #9), 4.01, 16010
Wit'ch Fire (The Banned and the Banished #1), 3.90, 5543
Arundel, 4.22, 1075
Natural Law (Nature of Desire #2), 4.07, 3619
The Magic Thief (Magic Thief #1), 3.94, 15536
Que serais-je sans toi?, 3.84, 3424
The Mysterious Benedict Society: Mr. Benedict's Book of Perplexing Puzzles Elusive Enigmas and Curious Conundrums, 4.21, 1985
Parallel Roads (Lost on Route 66): Time Travel the Mother Road, 4.11, 65
Take This Regret (Take This Regret #1), 4.06, 21847
Frigid (Frigid #1), 3.79, 35429
Angelmaker, 3.94, 7986
The Family, 3.77, 8750
The Science of Getting Rich, 4.18, 21838
Take Me On (Pushing the Limits #4), 4.13, 12763
The Mosquito Coast, 3.81, 7948
The Rose That Grew from Concrete, 4.37, 5704
The Hook Up (Game On #1), 4.03, 33750
The Last Star (The 5th Wave #3), 3.63, 38904
The Fire Thief (Fire Thief Trilogy #1), 3.62, 1437
Death du Jour (Temperance Brennan #2), 3.96, 31793
Dieci piccoli indiani, 4.23, 486092
The Palace of Dreams, 3.97, 1913
Genesis (Memory of Fire #1), 4.35, 1336
An Evil Cradling, 4.33, 1463
Tangerine, 3.61, 24621
Revenge of the Wannabes (The Clique #3), 3.76, 13789
Envy, 4.15, 14620
The Blue Girl (Newford #15), 3.93, 8990
If I Never Get Back, 4.11, 809
The Arm of the Starfish (O'Keefe Family #1), 3.86, 8307
The Boyfriend List: 15 Guys 11 Shrink Appointments 4 Ceramic Frogs and Me Ruby Oliver (Ruby Oliver #1), 3.49, 24369
H.P. Lovecraft:  The Complete Fiction, 4.36, 6584
The Black Arrow, 3.81, 14009
It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy, really liked it 4.00, 8680
Midnight, 3.81, 21152
The Last Little Blue Envelope (Little Blue Envelope #2), 3.86, 20656
Imagine: How Creativity Works, 3.75, 25661
Aylak Adam, 4.34, 8641
Black City (Black City #1), 3.76, 10245
The Hypnotist (Joona Linna #1), 3.64, 31632
The Book of Human Skin, 3.93, 1702
Goodbye Tsugumi, 3.69, 6347
Coexist (Keegan's Chronicles #1), 3.61, 4062
The Orphan Queen (The Orphan Queen #1), 3.96, 11032
Beg For Mercy (Mercy #3), 4.40, 595
Ready Player One, 4.31, 463950
Thanks for the Trouble, 3.90, 2883
An Inconvenient Book: Real Solutions to the World's Biggest Problems, 3.76, 3825
Best Friends for Never (The Clique #2), 3.73, 15686
Judas Unchained, 4.30, 25038
Friday Night Lights: A Town a Team and a Dream, 4.11, 41032
Princess Mia (The Princess Diaries #9), 3.82, 19924
Brazzaville Beach, 3.92, 3830
Cosmic, 3.91, 4122
Halo: Ghosts of Onyx, 4.15, 9137
The Love Dare, 4.37, 44959
The Man Who Fell to Earth, 4.02, 4256
SuperFreakonomics: Global Cooling Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance, 3.96, 98067
The Joker, 4.05, 24621
Worth Dying For (Jack Reacher #15), 4.21, 58123
The Beautiful Creatures Complete Collection (Caster Chronicles #1-4), 4.20, 8038
Brooklyn, 3.63, 70435
Time Untime (Dark-Hunter #21; Hellchaser #4; Were-Hunter #7), 4.11, 14371
Chill Factor, 3.95, 15428
The Dinner, 3.21, 102701
La estrella, 3.92, 622
A Man, 4.29, 2481
New Moon: The Graphic Novel Vol. 1 (Twilight: The Graphic Novel #3), 4.25, 4236
The Shrinking Man, 3.80, 5589
Sorcerer to the Crown (Sorcerer Royal #1), 3.76, 6794
Penpal, 3.88, 8592
The Conference of the Birds, 4.20, 3074
Tattered on My Sleeve (Lost Kings MC #4), 4.35, 1700
The Crippled Lamb, 4.45, 5820
Bless Me Ultima, 3.74, 21109
Invasion of the Boy Snatchers (The Clique #4), 3.78, 13430
Silverthorn (The Riftwar Saga #3), 4.06, 46902
In the Country of Last Things, 3.90, 8157
Primary Inversion (Saga of the Skolian Empire #1), 3.75, 3388
Sexus (The Rosy Crucifixion #1), 4.04, 7022
Lord John and the Private Matter (Lord John Grey #1), 3.67, 33156
Fading Echoes (Warriors: Omen of the Stars #2), 4.36, 9118
The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever #3), really liked it 4.00, 20593
Eagle in the Snow: A Novel of General Maximus and Rome's Last Stand, 4.11, 1783
Kambing Jantan: Sebuah Catatan Harian Pelajar Bodoh, 3.59, 8758
The Uncommon Reader, 3.81, 23491
The Legend of Deathwalker (The Drenai Saga #7), 4.28, 6299
You Don't Know Me, 3.88, 8033
Beyond Band of Brothers: The War Memoirs of Major Dick Winters, 4.24, 10782
Sweep: Volume 1 (Sweep #1-3), 4.26, 6289
Hominids (Neanderthal Parallax #1), 3.78, 9988
Hotter After Midnight (Midnight #1), 3.92, 5868
Letters to a Young Contrarian, 4.14, 7512
It’s (Not That) Complicated: How to Relate to Guys in a Healthy Sane and Biblical Way, 4.33, 475
Masque of the Red Death (Masque of the Red Death #1), 3.70, 13127
The Dirty Truth, 4.32, 71
Boy Toy, 4.02, 7576
The Pawn (The Patrick Bowers Files #1), 4.08, 7129
Vita Nuova, 3.87, 3849
Uncle Fred in the Springtime (Blandings Castle #6), 4.24, 3475
Wolf Totem, 3.97, 2694
The Riddle-Master of Hed (Riddle-Master #1), 4.01, 9954
Pegasus and the Fight for Olympus (Pegasus #2), 4.40, 3360
Wait for Me (Against All Odds #1), 3.98, 16327
The Education of Sebastian (The Education of... #1), 3.90, 6137
أرض النفاق, 4.08, 5779
Cross My Heart Hope to Die (The Lying Game #5), 4.07, 7644
The Manchurian Candidate, 4.09, 20217
Persuader (Jack Reacher #7), 4.09, 48748
Knight's Mistress (All or Nothing #1), 3.93, 6602
Make Me (Make or Break #1), 3.94, 7990
Venus in Furs, 3.64, 8073
La verità sul caso Harry Quebert, 3.95, 43322
SAMPLER ONLY: Catching Fire (The Hunger Games #2), 4.44, 2991
Him (Him #1), 4.34, 16480
The Girl on the Train, 3.89, 1315023
The Great Brain (Great Brain #1), 4.16, 14160
The Illearth War (The Chronicles of Thomas Covenant the Unbeliever #2), 3.99, 22374
The Particular Sadness of Lemon Cake, 3.19, 49163
The Hunt for Atlantis (Nina Wilde & Eddie Chase #1), 3.89, 11322
A Thousand Plateaus: Capitalism and Schizophrenia, 4.29, 4570
Oz: The Wonderful Wizard of Oz, 4.08, 25103
Sidney Sheldon's Mistress of the Game, 3.74, 9653
Wicked Nights (Angels of the Dark #1), 4.11, 19892
Struck (Struck #1), 3.68, 7875
Prized (Birthmarked #2), 3.99, 21103
Indias blancas: La vuelta del ranquel, 4.26, 1006
Me llaman Artemio Furia, 4.31, 517
Witch World, 3.61, 2522
Prisoner of the Inquisition, 3.73, 504
Elect (Eagle Elite #2), 4.21, 9794
The Slap, 3.16, 21919
Broken and Screwed (BS #1), 4.13, 14981
Spy School (Spy School #1), 4.24, 5470
Three Wishes, 3.77, 60947
Stolen Songbird (The Malediction Trilogy #1), 3.97, 18041
The Air He Breathes (Elements #1), 4.21, 35872
You Know Me Well, 3.80, 7707
The Gold Bug Variations, 4.12, 1404
My Brother Michael, 3.97, 4164
Arena, 4.14, 1982
The Gift, 4.54, 5892
The Poison Throne (Moorehawke Trilogy #1), 3.78, 2432
Moon Spell (The Tale of Lunarmorte #1), 4.02, 11394
Bright Star: Love Letters and Poems of John Keats to Fanny Brawne, 4.28, 2076
Deadly Little Games (Touch #3), 4.04, 8208
Magician: Apprentice  (Raymond E. Feist's Magician: Apprentice #1), 4.45, 18145
Indias blancas, 4.22, 1172
Welcome to the Underworld (A Welcome to the Underworld Novel #1), 4.15, 940
Drowning Instinct, 3.96, 3943
Contempt, 3.91, 2527
The Maleficent Seven: From the World of Skulduggery Pleasant (Skulduggery Pleasant #7.5), 4.38, 3990
El Dorado: Further Adventures of the Scarlet Pimpernel, 4.11, 1257
Hotarul Nestatornic (La Medeleni #1), 4.14, 528
The Treachery of Beautiful Things, 3.81, 5214
Comanche Moon (Comanche #1), 4.12, 6615
Trust (Makilien #3), 4.68, 94
In the Bleak Midwinter (The Rev. Clare Fergusson & Russ Van Alstyne Mysteries #1), 3.92, 9740
Monkey taming, 3.78, 446
Tehlikeli Oyunlar, 4.63, 3225
Candle in the Darkness (Refiner's Fire #1), 4.26, 10807
The Lonesome Gods, 4.15, 5889
America Alone: The End of the World As We Know It, 4.15, 3216
Liberal Fascism: The Secret History of the American Left from Mussolini to the Politics of Meaning, really liked it 4.00, 4680
Bomarzo, 4.22, 347
A Company of Swans, 3.96, 8456
Memoirs of an Invisible Man, 4.09, 1370
The Darkest Lie (Lords of the Underworld #6), 4.32, 29373
The Kingdom of God Is Within You, 4.12, 2707
Manhunt: The 12-Day Chase for Lincoln's Killer, 4.12, 23729
The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet Weight Loss and Long-term Health, 4.21, 19140
All That Is Bitter and Sweet: A Memoir, 3.58, 3843
Jhereg (Vlad Taltos #1), 4.15, 12038
Αθηνά: Ευτυχώς που δεν γεννήθηκα όμορφη..., 3.91, 569
The Belgariad Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad #1-3), 4.27, 13671
The Nine Tailors (Lord Peter Wimsey #11), 4.07, 12080
Losing Lila (Lila #2), 4.09, 6278
The Gift, 3.91, 13348
Krampus: The Yule Lord, 4.09, 3891
Taste of Darkness (Healer #3), 4.08, 11212
Beautiful Bombshell (Beautiful Bastard #2.5), 4.06, 24868
Neil Patrick Harris: Choose Your Own Autobiography, 3.86, 23736
An Evil Mind (Robert Hunter #6), 4.44, 3535
Everything I Never Told You, 3.79, 145600
The Complete Grimm's Fairy Tales, 4.31, 129445
Clockwork Prince (The Infernal Devices #2), 4.46, 341673
Then We Came to the End, 3.45, 28673
Silverwing (Silverwing #1), 4.04, 11030
Tracks, 3.94, 9209
P.S. I Loathe You (The Clique #10), 3.79, 7041
Falcondance (The Kiesha'ra #3), 3.87, 6563
Sister of My Heart, 3.97, 15631
Power vs. Force, 4.22, 6532
Tales from a Not-So-Popular Party Girl (Dork Diaries #2), 4.28, 30103
Leave Myself Behind, 4.11, 2077
Deathwish (Cal Leandros #4), 4.10, 5575
The Complete Short Novels, 4.47, 9918
Absolute All-Star Superman, 4.30, 5839
Ronin, 3.64, 5496
Twilight's Dawn (The Black Jewels #9), 4.26, 7448
The Power of Intention: Learning to Co-create Your World Your Way, 4.18, 23880
Umbrella Summer, 4.05, 5839
Todos los fuegos el fuego, 4.30, 5588
Ecce Homo, 3.82, 7750
The Sweetest Game (The Perfect Game #3), 4.32, 11482
Black Bird of the Gallows, 3.81, 665
If You Really Loved Me, 4.02, 6561
Twenty and Ten, 4.11, 3697
By the Rivers of Babylon, 3.83, 5510
Death in a Strange Country (Commissario Brunetti #2), 3.87, 7729
Chicken Soup for the Teenage Soul II, 3.96, 6298
Larung, 3.38, 3062
The Last Coyote (Harry Bosch #4; Harry Bosch Universe #4), 4.21, 45478
Endless Night, 3.75, 12647
Delta of Venus, 3.68, 14307
The Light (Morpheus Road #1), 3.97, 2821
The Reason for God: Belief in an Age of Skepticism, 4.19, 35584
The Wandering Fire (The Fionavar Tapestry #2), 4.11, 13214
The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom, 4.12, 15102
Art Geeks and Prom Queens, 3.65, 3004
A Perfect Day for Bananafish, 4.34, 6575
A Knight of the Word (Word & Void #2), 4.05, 12294
Out of Oz (The Wicked Years #4), 3.84, 15960
Fools Rush In (Weddings by Bella #1), 3.59, 11641
The Art of Dreaming, 4.10, 3497
Lionheart (Plantagenets #4), 4.09, 5092
Saving Wishes (Wishes #1), 4.18, 6559
Nicolae (Left Behind #3), 3.95, 30082
Breaking Night: A Memoir of Forgiveness Survival and My Journey from Homeless to Harvard, 4.20, 14533
Leo Africanus, 4.17, 7726
Every Last One, 3.83, 29792
Kids of Appetite, 4.03, 3406
Harry Potter and the Chamber of Secrets (Harry Potter #2), 4.38, 1965505
The Hound of Rowan (The Tapestry #1), 4.01, 10641
White Is for Magic (Blue is for Nightmares #2), 4.02, 10537
The Witches of Karres (The Witches of Karres #1), 4.17, 2079
Betsy and the Great World (Betsy-Tacy #9), 4.17, 4201
The Passion (Dark Visions #3), 4.04, 2927
